@relation musicout

@attribute Mean_Acc1298_Mean_Mem40_Centroid numeric
@attribute Mean_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Mean_Mem40_Flux numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Mean_Acc1298_Std_Mem40_Centroid numeric
@attribute Mean_Acc1298_Std_Mem40_Rolloff numeric
@attribute Mean_Acc1298_Std_Mem40_Flux numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Mean_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Mean_Mem40_Centroid numeric
@attribute Std_Acc1298_Mean_Mem40_Rolloff numeric
@attribute Std_Acc1298_Mean_Mem40_Flux numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Mean_Mem40_MFCC_12 numeric
@attribute Std_Acc1298_Std_Mem40_Centroid numeric
@attribute Std_Acc1298_Std_Mem40_Rolloff numeric
@attribute Std_Acc1298_Std_Mem40_Flux numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_0 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_1 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_2 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_3 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_4 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_5 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_6 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_7 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_8 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_9 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_10 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_11 numeric
@attribute Std_Acc1298_Std_Mem40_MFCC_12 numeric
@attribute BH_LowPeakAmp numeric
@attribute BH_LowPeakBPM numeric
@attribute BH_HighPeakAmp numeric
@attribute BH_HighPeakBPM numeric
@attribute BH_HighLowRatio numeric
@attribute BHSUM1 numeric
@attribute BHSUM2 numeric
@attribute BHSUM3 numeric
@attribute amazed-suprised {0,1}
@attribute happy-pleased {0,1}
@attribute relaxing-calm {0,1}
@attribute quiet-still {0,1}
@attribute sad-lonely {0,1}
@attribute angry-aggresive {0,1}

@data
0.040818,0.062507,0.075378,-78.540065,10.250785,0.864172,2.073003,0.189105,0.822186,0.43566,0.13108,0.640483,0.453037,0.560823,0.856998,0.325034,0.011069,0.024813,0.030623,3.33838,0.915455,0.655961,0.496168,0.51501,0.412758,0.419854,0.408523,0.3985,0.422852,0.439312,0.455606,0.450419,0.016189,0.042041,0.008099,4.699336,1.05421,1.031071,0.564339,0.699728,0.342499,0.314771,0.317852,0.359665,0.37486,0.39183,0.669253,0.531872,0.028221,0.0609,0.030183,4.724008,0.743022,0.229856,0.148695,0.13288,0.075656,0.092213,0.084147,0.067537,0.113323,0.156909,0.232385,0.194903,0.013309,75,0,150,2,0.129483,0.023137,0.152619,0,0,0,1,1,0
0.078378,0.19796,0.077258,-59.286443,3.674146,0.686194,1.561411,0.641371,0.365388,0.477281,0.532947,0.410174,0.598164,0.486294,0.503497,0.523995,0.031614,0.10504,0.028957,2.016933,0.647573,0.702107,0.567091,0.455744,0.461867,0.468794,0.443342,0.428984,0.444477,0.374951,0.406827,0.397314,0.022355,0.064647,0.009261,1.268314,0.583806,0.361051,0.340469,0.203462,0.278197,0.194457,0.2013,0.183297,0.128281,0.137776,0.164585,0.127786,0.024285,0.056743,0.030628,3.839579,0.280173,0.179921,0.145908,0.091791,0.090948,0.085474,0.07053,0.063608,0.081223,0.067117,0.061803,0.075419,0.250584,74,0.414649,148,2,0.403498,0.107992,1.091837,1,0,0,0,1,0
0.1142,0.257668,0.09928,-69.224042,2.613116,-1.352388,2.052821,0.568868,1.012847,0.128637,0.694584,0.813122,0.666141,0.82288,0.714803,0.815195,0.080408,0.181812,0.044868,6.111171,1.517852,1.219863,1.05193,0.959861,0.869707,0.780257,0.652575,0.82473,0.59186,0.6359,0.526796,0.512563,0.023156,0.046833,0.008731,2.582687,0.711353,0.439454,0.614407,0.531298,0.439468,0.288212,0.226455,0.247536,0.229741,0.249846,0.224439,0.231959,0.020382,0.050792,0.028515,3.749831,0.298862,0.262744,0.219542,0.247857,0.156157,0.104812,0.151574,0.189712,0.10961,0.119379,0.108152,0.074047,0.402577,74,0.317885,148,2,0.794827,0.178177,1.345051,0,0,1,0,0,0
0.060728,0.151699,0.095764,-71.537423,4.569557,1.670262,1.670072,0.301721,0.503023,0.663086,0.37139,0.780623,0.557593,0.863158,0.343242,0.637607,0.067438,0.207137,0.041771,5.832003,1.79327,1.394248,1.085709,1.120215,0.730528,0.597298,0.635386,0.593631,0.616045,0.523114,0.490252,0.494859,0.022343,0.059949,0.007668,3.175582,0.61974,0.634598,0.452867,0.401002,0.308779,0.208239,0.210019,0.229722,0.198361,0.141138,0.150772,0.170732,0.037744,0.072544,0.028684,3.501216,0.382038,0.38556,0.194945,0.265742,0.120531,0.093102,0.0944,0.103691,0.141146,0.077882,0.095407,0.082264,0.153827,63,0.080904,189,3,0.343781,0,0.766466,1,0,0,0,0,1
0.10879,0.277053,0.085306,-66.216799,2.711523,0.160423,0.889211,0.082194,0.734185,0.608732,0.779655,1.065569,0.851595,0.380755,0.609172,1.092881,0.073841,0.187332,0.034578,3.07477,1.070096,0.621424,0.494747,0.691011,0.530898,0.497166,0.418891,0.427689,0.432624,0.432522,0.443554,0.514403,0.02092,0.053506,0.009159,1.722886,0.770467,0.443908,0.385335,0.34761,0.24666,0.117125,0.139287,0.13399,0.134081,0.146652,0.084109,0.129755,0.025223,0.053695,0.029884,3.839399,0.340847,0.134391,0.106554,0.090036,0.069486,0.060702,0.058363,0.050236,0.080841,0.054602,0.081723,0.067279,0.800435,68,1.026106,136,2,0.816114,1.120407,1.956465,0,1,0,0,0,0
0.058387,0.117035,0.080476,-81.881555,7.125233,-0.794748,2.000198,0.095834,0.931451,0.243246,0.612442,0.245124,0.528939,0.639427,0.389576,0.305547,0.022257,0.057569,0.029285,3.564272,0.863429,0.590214,0.586175,0.546345,0.51683,0.517492,0.53659,0.538489,0.554233,0.557651,0.529915,0.487411,0.021986,0.052893,0.007399,5.131544,1.0863,0.486191,0.402358,0.490831,0.362133,0.329161,0.327464,0.412063,0.470779,0.412173,0.355378,0.325519,0.027044,0.086671,0.029974,4.96045,0.364061,0.164047,0.162022,0.139687,0.096423,0.089923,0.09569,0.142094,0.154312,0.164484,0.162661,0.117468,0.088754,73,0,146,2,0.572717,0.320104,0.918046,0,1,1,0,0,0
0.060497,0.280652,0.104054,-65.105513,3.5374,1.211322,1.094565,0.851873,1.021322,0.669384,0.762547,0.616529,0.556293,0.439898,0.389763,0.404709,0.071024,0.339719,0.049241,4.742203,1.100411,0.797769,0.72896,0.458162,0.463512,0.348268,0.370221,0.340844,0.344607,0.337297,0.311212,0.314619,0.022044,0.045558,0.01247,1.982457,0.627702,0.423581,0.191849,0.156954,0.154089,0.08024,0.090684,0.097878,0.097045,0.081411,0.077859,0.074433,0.020641,0.076821,0.02748,3.706902,0.218819,0.164082,0.098404,0.071376,0.060645,0.046167,0.074636,0.053129,0.050812,0.039118,0.042332,0.036608,0.089152,70,0.194823,140,2,0.131318,0.287362,0.703847,1,0,0,0,0,1
0.067292,0.345558,0.090496,-71.854502,2.819,0.58838,2.312619,0.660094,1.195471,1.105491,0.472755,0.943823,0.639486,0.74361,0.526339,0.727677,0.08062,0.363861,0.039115,5.737887,1.651758,1.050217,0.966787,0.707486,0.682138,0.624676,0.625621,0.570509,0.565731,0.477832,0.510919,0.499719,0.031515,0.098056,0.007654,2.789533,0.728374,0.571191,0.62251,0.381596,0.349631,0.301191,0.334265,0.320459,0.291517,0.282051,0.288915,0.274841,0.040868,0.073761,0.028812,3.815364,0.347379,0.258286,0.253174,0.181347,0.142045,0.126834,0.156433,0.146972,0.121934,0.095299,0.133577,0.095511,0.211661,53,0.002048,159,3,0.774701,0.052928,0.89274,0,1,1,0,0,0
0.070901,0.136268,0.097836,-93.678552,4.387528,2.671315,1.945364,1.094263,0.973037,1.193521,0.511617,0.643643,0.798957,0.552497,0.763028,0.877051,0.080621,0.196516,0.039366,5.85339,1.643821,1.168053,0.951635,0.845642,0.773223,0.709419,0.599559,0.577882,0.574179,0.593056,0.538204,0.469528,0.041511,0.082789,0.007637,5.289405,0.791197,0.604115,0.57302,0.47288,0.537782,0.36385,0.323534,0.322172,0.296473,0.316696,0.338857,0.184833,0.051975,0.072253,0.028937,4.642507,0.352592,0.177347,0.215341,0.160797,0.218438,0.171514,0.103369,0.123414,0.097847,0.141468,0.103329,0.092763,0.133875,71,0.634176,142,2,0.416248,0.594637,1.173408,0,0,1,0,0,0
0.083939,0.177467,0.089385,-72.410747,2.255514,0.054667,2.435505,0.732674,1.336346,0.40242,1.054842,0.604162,0.722138,0.728284,0.754793,0.697412,0.07706,0.172464,0.037335,6.643614,1.514002,1.361619,1.010538,0.919305,0.744576,0.772839,0.561571,0.616307,0.566418,0.535821,0.54069,0.48635,0.024809,0.057799,0.008391,3.772378,1.011833,0.667733,0.499934,0.515233,0.27936,0.364254,0.207068,0.362499,0.246194,0.297993,0.244886,0.127103,0.026469,0.055763,0.028966,3.905412,0.477964,0.375195,0.33267,0.292092,0.137601,0.162369,0.1119,0.128373,0.114705,0.106375,0.106469,0.078675,0.123782,52,0,104,2,0.220604,0,0.220604,1,0,0,0,0,1
0.069728,0.158571,0.087806,-68.799587,5.674185,-2.235707,2.946012,0.031415,1.49772,0.415397,0.29154,0.9425,0.552576,0.977477,0.2497,0.545164,0.037149,0.07591,0.033719,4.501468,1.326894,0.891972,0.813272,0.679905,0.704204,0.609424,0.568694,0.602412,0.55223,0.540709,0.514078,0.459413,0.026244,0.061987,0.006786,3.837869,1.158515,0.628184,0.643587,0.529499,0.503881,0.285764,0.395251,0.420837,0.400316,0.423372,0.227569,0.22069,0.025058,0.053888,0.02968,3.946783,0.388526,0.228898,0.209064,0.177628,0.16043,0.134628,0.098055,0.11871,0.108447,0.092261,0.103391,0.080164,0.025526,66,0.225247,132,2,0.076868,0.349698,0.429966,0,0,1,0,0,0
0.063605,0.10989,0.081286,-92.831295,7.559924,-0.003787,2.255114,0.038415,1.568938,0.700346,-0.181939,0.351438,-0.212121,0.43303,0.220985,0.269927,0.022386,0.064288,0.029356,2.94431,0.851495,0.76742,0.792377,0.729387,0.641202,0.587808,0.656013,0.695867,0.643692,0.631764,0.610453,0.603686,0.018429,0.043662,0.008742,6.401689,1.228614,0.969236,0.786434,0.99839,0.55879,0.604196,0.677653,0.594109,0.713379,0.781767,0.629166,0.775105,0.027018,0.062851,0.030205,4.91983,0.45673,0.257351,0.304795,0.218807,0.154175,0.164453,0.229839,0.181715,0.195418,0.213616,0.172296,0.191672,0.044885,100,0.019415,200,2,0.239298,0.32069,0.645895,0,0,1,1,0,0
0.138981,0.42799,0.086244,-68.067004,3.566178,1.022574,0.538632,1.208261,0.280466,-0.114396,0.641286,0.957263,0.77508,0.441725,0.205453,0.324599,0.115753,0.31634,0.036979,4.095634,1.626069,1.133669,0.843277,0.677107,0.544461,0.555452,0.443732,0.416915,0.428042,0.392951,0.513556,0.375165,0.03038,0.076026,0.008947,1.847563,0.404531,0.389796,0.149128,0.24982,0.145368,0.166991,0.089864,0.104955,0.089621,0.071059,0.110731,0.073399,0.018578,0.019933,0.029352,3.770452,0.179367,0.151279,0.11199,0.096201,0.059575,0.062551,0.044343,0.049377,0.055734,0.038065,0.052858,0.062389,1.344336,65,1.627135,130,2,1.344336,1.674678,3.019014,1,1,0,0,0,0
0.078887,0.161844,0.077084,-75.119074,5.901502,-0.323313,1.774201,0.19653,0.587915,-0.002715,0.004809,0.651234,0.334399,0.435504,0.253941,0.304887,0.022446,0.057537,0.028343,2.688676,0.763464,0.534405,0.522676,0.503751,0.49946,0.46326,0.514574,0.537517,0.498829,0.53506,0.491548,0.450231,0.018914,0.041309,0.006989,7.551938,1.378671,0.522729,0.721374,0.507932,0.236931,0.320142,0.468306,0.500381,0.37635,0.528628,0.313933,0.323925,0.023777,0.046064,0.030602,4.198909,0.31264,0.089837,0.105483,0.095898,0.093589,0.095009,0.105382,0.147236,0.110667,0.134387,0.114716,0.090791,0.098531,61,0.390948,122,2,0.546583,0.664395,1.32718,1,1,1,0,0,0
0.06118,0.304828,0.082799,-77.078349,2.258332,0.165154,2.729505,0.712338,1.156522,0.299492,0.582403,-0.021537,0.24515,0.591026,1.021535,0.939386,0.045715,0.279723,0.036741,4.527113,1.19042,1.100785,0.794841,0.559807,0.526162,0.561895,0.49768,0.474123,0.527287,0.51701,0.49859,0.45383,0.042551,0.156437,0.008907,7.66623,0.707696,0.772131,0.645411,0.56564,0.313402,0.283124,0.238144,0.295001,0.391785,0.368231,0.427561,0.336762,0.027518,0.138364,0.029218,4.319583,0.251969,0.297029,0.174691,0.119005,0.125455,0.077256,0.057621,0.077008,0.091038,0.071638,0.091684,0.082113,0.032272,68,0.091137,136,2,0.173345,0.364701,0.851227,0,0,1,0,1,0
